Gene Symbol,pLI,Residual.Variation.Intolerance.Score,Residual.Variation.Intolerance.Score.Percentile,pHI,pTS
SLC17A1,2.59261497697838e-10,0.240763791958702,69.3677754187308,0.04141,0.09002
SLC17A2,0.00466985446742192,0.218717574883929,68.2708185892899,0.08692,0.27853
SLC17A3,9.88205561287661e-14,0.110306132377894,62.0016513328615,0.04662,0.0531
SLC17A4,6.33422534991957e-06,7.61e-05,53.9808917197452,0.04223,0.1353
SLC17A5,0.0221961749395672,0.0643948230301201,58.8464260438783,0.53225,0.31736
SLC17A6,0.857098873242776,-0.224023033235007,37.4321774003303,0.70775,0.26985
SLC17A7,0.995932824968909,-0.314027421907655,31.929700401038,0.55467,0.98779
SLC17A8,0.0449262500512103,-0.955204708081776,9.17079499882048,0.18129,0.16998
SLC17A9,5.26686938450496e-08,0.378498377806262,75.583864118896,0.30468,0.77561
SLC18A1,1.8888318573672e-14,1.02696572328114,91.0887001651333,0.05202,0.00926
SLC18A2,0.971755218810696,-0.714505427377045,14.4019815994338,0.53856,0.55018
SLC18A3,0.161377081657339,-0.754958417665109,13.5763151686719,0.06581,0.07644
SLC18B1,3.94675803740147e-10,-0.110153916402311,45.4883227176221,0.27418,0.09788
SLC19A1,0.0123881003346845,-0.286522835491421,33.4748761500354,0.16379,0.1962
SLC19A2,0.00428587935441669,-0.269935140210468,34.5954234489266,0.55992,0.4288
SLC19A3,0.00163108657525026,-0.244249595247492,36.170087284737,0.23435,0.06667
SLC1A1,0.00127116672107192,-0.709045403101061,14.6732719981128,0.48708,0.16379
SLC1A2,0.907792747494983,-1.28775134464301,5.03066761028544,0.74591,0.85823
SLC1A3,0.432519796435931,-0.668590650244782,15.7643312101911,0.97367,0.95891
SLC1A4,0.242897704080993,-0.111973265391028,45.3585751356452,0.49558,0.32705
SLC1A6,0.92891102404997,-0.800872468670996,12.3319179051663,0.43687,0.51745
SLC1A7,1.86525618722239e-05,-0.43539607370022,24.7051191318707,0.07062,0.13962
SLC20A1,0.725656582615843,-0.4922180690048,22.3578674215617,0.62031,0.66253
SLC20A2,0.864429580346683,-0.753139730510515,13.6706770464732,0.96373,0.89901
SLC22A1,1.23977716739769e-13,1.78212660709381,96.8506723283793,0.12808,0.10126
SLC22A10,1.54344983139895e-14,1.84828221982691,97.1219627270583,0.0138,0.05027
SLC22A11,5.80185239880571e-05,0.0239414738038603,55.7560745458835,0.06411,0.14088
SLC22A12,4.90101865688499e-06,-1.15363877713573,6.23378155225289,0.03961,0.19998
SLC22A13,2.16075768642524e-15,-0.262657925350173,34.931587638594,0.10462,0.08472
SLC22A14,9.57031766361908e-09,1.85011066872039,97.1337579617834,0.06821,0.05461
SLC22A15,8.6598992720709e-06,0.0423487925080596,57.313045529606,0.36123,0.3605
SLC22A16,2.08702152845569e-22,0.470324112121462,78.827553668318,0.02541,0.03615
SLC22A17,0.772286750668166,-0.536310939527276,20.5355036565228,0.38467,0.94772
SLC22A18,0.00192306817866287,1.24562574309829,93.4241566407171,0.18557,0.26732
SLC22A2,1.4191712191388e-09,-0.506987379148678,21.7681056853031,0.07026,0.03867
SLC22A23,0.366550902975159,-0.865195026883364,10.7985373908941,0.97535,0.7714
SLC22A25,4.63017324509406e-13,0.692611127753329,85.2618542108988,0.02521,0.06311
SLC22A3,3.31638540911901e-05,-0.448125345248182,24.1920264213258,0.22022,0.12067
SLC22A4,4.64079476855844e-06,-0.710864321080378,14.5730125029488,0.30176,0.41847
SLC22A5,4.90000271154311e-09,0.801024817255087,87.6562868601085,0.26056,0.1815
SLC22A6,2.189266123066e-05,-0.490397598644379,22.5053078556263,0.06322,0.24689
SLC22A7,3.71516467731254e-06,-1.02134845277163,7.99716914366596,0.08397,0.44548
SLC22A8,1.50475715346013e-10,-0.332434268456469,30.7442793111583,0.04937,0.14356
SLC22A9,3.61523813897635e-14,0.18008317814504,66.1653691908469,0.01642,0.04308
SLC23A1,0.0243223058859264,0.266447941813396,70.5826845954234,0.26119,0.66016
SLC23A2,0.511221636863337,-0.933156984965071,9.54824251002595,0.8209,0.93796
SLC23A3,0.00231261775618616,-0.624497208291384,17.1620665251239,0.21718,0.47304
SLC24A1,0.000127201012282332,-0.569494998310849,19.0434064637886,0.62872,0.53565
SLC24A2,0.0350598258476389,-0.508805489572084,21.726822363765,0.51246,0.1302
SLC24A3,0.959518180659547,1.13538281009809,92.3036093418259,0.74372,0.89108
SLC24A4,3.16711232181816e-06,0.316000232862253,72.8001887237556,0.22387,0.28301
SLC24A5,3.20459293064119e-05,-0.688817379094939,15.2040575607455,0.16111,0.14959
SLC25A1,0.633538572578213,-0.516085731950477,21.2019344184949,0.21049,0.77702
SLC25A10,0.00243936812560947,-0.448125345248182,24.1920264213258,0.19261,0.46562
SLC25A11,0.666467126614711,-0.339715007586223,30.066053314461,0.82553,0.99545
SLC25A12,0.887050481777341,-0.424258537696004,25.5602736494456,0.79127,0.72986
SLC25A13,1.9404630788689e-15,-1.15545782760021,6.16890776126445,0.26771,0.19619
SLC25A16,0.000247608136026081,-0.427900189387204,25.1474404340646,0.26719,0.35681
SLC25A17,0.0241848435983763,0.0405295408939063,57.1538098608162,0.33642,0.28738
SLC25A18,0.0110646872211993,-0.55835743665548,19.5447039396084,0.19414,0.36579
SLC25A19,0.929610775752259,-0.426079031577377,25.3656522764803,0.41601,0.24454
SLC25A2,0.0365973537230041,0.88194468384394,89.0245340882284,0.05859,0.21114
SLC25A20,2.04566835698354e-07,-0.139478552603161,43.2944090587403,0.2589,0.41336
SLC25A21,6.47218604218705e-07,0.727610050340834,86.0816230242982,0.12416,0.06917
SLC25A22,0.568405564949865,0.128714042348268,63.1988676574664,0.17138,0.89059
SLC25A23,0.0760416946192497,-1.02134845277163,7.99716914366596,0.45763,0.85016
SLC25A24,4.89817247272209e-09,-0.710864321080378,14.5730125029488,0.3182,0.21449
SLC25A25,0.973302049193279,-0.444485050047955,24.4633168200047,0.37527,0.95386
SLC25A27,0.160724478287132,0.527368849079974,80.7324840764331,0.45226,0.76371
SLC25A28,0.765079077823325,-0.383807564318784,27.4180231186601,0.94229,0.92812
SLC25A3,0.0715576488202016,-0.626318433834255,17.032318943147,0.86045,0.61683
SLC25A30,8.39152402794254e-06,-0.0935664077426586,46.7386175984902,0.23213,0.17038
SLC25A31,3.01905109757447e-06,-0.137658575419519,43.5715970747818,0.09727,0.06862
SLC25A32,7.69073648140823e-07,-0.0494742139358113,50.0117952347252,0.22223,0.35578
SLC25A33,0.451158319130907,-0.18357086092754,39.9504600141543,0.35915,0.33506
SLC25A34,0.000948152762042176,-0.113792788301589,45.2583156404812,0.06661,0.10252
SLC25A35,3.54303681221832e-09,-0.648365104687624,16.3599905638122,0.1904,0.34816
SLC25A36,0.88301361858947,-0.405853866945098,26.2326020287804,0.69362,0.39945
SLC25A37,0.512222994662905,0.106667881961532,61.7303609341826,0.58146,0.6153
SLC25A38,0.0682178285427916,-0.00356259705858157,53.727294173154,0.33182,0.41436
SLC25A39,0.000102385453221932,-0.99930043925232,8.36871903750885,0.13682,0.47139
SLC25A4,0.483364232516032,0.058937497744424,58.2625619249823,0.68893,0.53838
SLC25A40,2.14670620627733e-07,0.0166641735741743,55.2193913658882,0.25357,0.36125
SLC25A41,5.97614676962731e-05,1.42202065814819,94.933946685539,0.05836,0.2066
SLC25A42,0.208308450498004,-0.161524708908173,41.6430761972163,0.44459,0.90244
SLC25A44,0.247810862226725,-0.427900189387204,25.1474404340646,0.1935,0.78135
SLC25A45,7.20169689648338e-07,1.55068928329328,95.6239679169615,0.05432,0.26898
SLC25A46,0.00117611684259399,0.839664339422214,88.2991271526303,0.62748,0.26632
SLC25A47,3.17553796647681e-12,0.468503534946177,78.7980655815051,0.10604,0.12717
