Human Phenotype,Cerebellar atrophy,Abnormal corpus callosum morphology,Abnormal cerebellum morphology,Cerebellar vermis hypoplasia,Cerebellar hypoplasia,Morphological central nervous system abnormality,Cerebral atrophy,Abnormal cerebral morphology,Morphological abnormality of the pyramidal tract,Hypoplasia of the corpus callosum,Abnormal cerebral ventricle morphology,Cerebral cortical atrophy,Abnormality of the spinal cord,Spinal cord compression,Neurodegeneration,Global brain atrophy,Degeneration of the lateral corticospinal tracts,Abnormal cerebellar vermis morphology,Abnormal caudate nucleus morphology,Caudate atrophy,Abnormal brainstem morphology,Hypoplasia of the brainstem,Spinal arteriovenous malformation,Spina bifida,Abnormal midbrain morphology,Abnormal globus pallidus morphology,Morphological abnormality of the corticospinal tract,Abnormal cerebral white matter morphology,Spinocerebellar tract degeneration,Diffuse cerebral atrophy,Brainstem dysplasia,Abnormal periventricular white matter morphology,Granulovacuolar degeneration,Abnormal cerebral cortex morphology,Cortical dysplasia,Olivopontocerebellar atrophy,Aplasia/Hypoplasia involving the central nervous system,Abnormality of the spinocerebellar tracts,White mater abnormalities in the posterior periventricular region,Aplasia/Hypoplasia of the cerebellar vermis,Pallor of dorsal columns of the spinal cord,Atrophy of the spinal cord,Hypodysplasia of the corpus callosum,Hypoplasia of the ventral pons,Cerebellar vermis atrophy,Cerebral hypoplasia,Pontocerebellar atrophy,Frontotemporal cerebral atrophy,Hypoplastic olfactory lobes,Late-onset spinocerebellar degeneration,Frontal cortical atrophy,"Abnormal aggressive, impulsive or violent behavior",Frontoparietal cortical dysplasia,Olivopontocerebellar hypoplasia,Cerebral cortical neurodegeneration,Dysplastic corpus callosum,Dorsal column degeneration,Central nervous system degeneration,Corticospinal tract hypoplasia,Cerebellar dysplasia,Hypoplasia of olfactory tract,Atrophy of the dentate nucleus,Generalized cerebral atrophy/hypoplasia,Inferior vermis hypoplasia,Hypoplasia of the optic tract,Temporal cortical atrophy,Corticospinal tract atrophy,Pallidal degeneration,Spinocerebellar tract disease in lower limbs,Spinocerebellar atrophy,Dysfunction of lateral corticospinal tracts,Cerebral degeneration,Hypoplasia of the frontal lobes,Abnormal morphology of the limbic system,Atrophy/Degeneration involving the spinal cord,Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebellum,Abnormal pons morphology,Aplasia/Hypoplasia of the brainstem,Aplasia/Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebrum,Aplasia/Hypoplasia involving the corticospinal tracts,Atrophy/Degeneration affecting the brainstem,Atrophy/Degeneration affecting the central nervous system,Atrophy/Degeneration affecting the cerebrum,Aplasia/Hypoplasia of the corpus callosum,Corpus callosum atrophy,Atrophy/Degeneration involving the corticospinal tracts,Atrophy/Degeneration involving the caudate nucleus,Abnormality of the septum pellucidum,Abnormal choroid plexus morphology,Cerebellar cortical atrophy,Spinal cord posterior columns myelin loss,Abnormal cerebral artery morphology,Spinal hemangioblastoma,Spinal arachnoid cyst,Spinal dysraphism,Spinal cord tumor,Abnormal spinal meningeal morphology,Spinal myoclonus,Anterior pituitary hypoplasia,Abnormal meningeal morphology,Abnormal dura mater morphology,Abnormality of the falx cerebri,Abnormality of the diencephalon,Abnormality of thalamus morphology,Cervical spinal cord atrophy,Abnormal fourth ventricle morphology,Abnormal third ventricle morphology,Abnormal corpus striatum morphology,Aplasia/Hypoplasia of the optic tract,Abnormality of hindbrain morphology,Abnormal metencephalon morphology,Abnormality of the dorsal column of the spinal cord,Abnormality of the medulla oblongata,Abnormality of the posterior pituitary,Posterior pituitary hypoplasia,,Abnormal cerebellar peduncle morphology,Abnormal superior cerebellar peduncle morphology,Parietal cortical atrophy,Occipital cortical atrophy,Hypoplasia of the pons,Subcortical cerebral atrophy,Abnormal hypothalamus morphology,Aplasia/Hypoplasia of the cerebral white matter,Cerebral white matter hypoplasia,Abnormality of brain morphology,Brain atrophy,Abnormal cerebral vein morphology,Abnormality of the pituitary gland,Extra-axial cerebrospinal fluid accumulation,Abnormal circle of Willis morphology,Abnormal nervous system morphology,Abnormal pineal morphology,Abnormal subarachnoid space morphology,Abnormal basal ganglia MRI signal intensity,Abnormal neuron morphology,Neurodevelopmental abnormality,Cerebral white matter atrophy,Superior cerebellar dysplasia,Abnormality of olfactory lobe morphology,Hypothalamic atrophy,Abnormal hippocampus morphology,Hypoplastic hippocampus,Abnormal lateral ventricle morphology,Hypoplastic anterior commissure,Abnormal cerebellar cortex morphology,Abnormal conus terminalis morphology,Abnormal putamen morphology,Focal cortical dysplasia,Focal cortical dysplasia type I,Focal cortical dysplasia type II,Focal cortical dysplasia type IIa,Abnormal diffusion weighted cerebral MRI morphology,Spontaneous cerebrospinal fluid leak,Posterior atrophy of corpus callosum,Degeneration of the striatum,Hypoplasia of the olfactory bulb,Abnormal morphology of the olfactory bulb,Abnormal substantia nigra morphology,Spinal meningioma,Diffuse cerebellar atrophy,Cerebellar hemisphere hypoplasia,Cerebral cortical hemiatrophy,Abnormal dentate nucleus morphology,Abnormality of forebrain morphology,Spinal cord lesion,Abnormal cerebral vascular morphology,Abnormal arachnoid mater morphology,Abnormal glial cell morphology,Abnormal oligodendroglia morphology,Abnormal astrocyte morphology,Abnormal neural tube morphology,Hippocampal atrophy,Atrophic pituitary gland,Abnormality of neutrophil morphology in CSF
,TPP1,RTTN,MACF1,MKS1,TBCK,NCDN,PLA2G6,SNRPN,VPS37D,TBCK,CCDC40,GTF2I,RAD51,HBB,ADAR,L2HGDH,PRPH,CACNA1A,ADAR,NDUFAF5,NDUFAF5,COL3A1,,INPP5E,KIAA0586,KCNQ2,DCTN1,TAF2,,NEUROD2,,CDC42,,PEX3,PIK3CA,,HYLS1,GJB1,,CEP120,,CCT5,,,CACNA1A,MYSM1,,MAPT,,,VCP,SNRPN,,MINPP1,,EARS2,,,,SRPX2,,,,,,PDE6D,,,,,,,ASPM,GRIN1,DNAJC3,,RTTN,POMGNT1,COL3A1,,GATA6,,KIF1A,TAF2,SNRPN,BRAT1,ATP8A2,BAZ1B,ATP6,HYLS1,TP53,,,SMAD4,,,KANSL1,,ELN,,SNRPN,FUZ,STIL,ZIC2,TMEM270,PTCD3,,POMGNT1,,ATXN3,,STUB1,STUB1,,,CTNNB1,,AHI1,,,OCA2,,RTTN,LHX1,SIX6,TRNF,,HYLS1,L2HGDH,,GH1,,,TSEN54,,SNRPN,NDUFS3,PIK3CA,CLCN4,MAG,,,,GRIN1,,KIAA0586,,,CPLX1,,NPRL2,,,,,,,,,STIL,GBA,,ERCC3,,,CYP27A1,SNRPN,NOTCH3,NCF1,OFD1,ERBB2,,GRN,FUZ,,,
,DPM1,BRAT1,EXOSC3,TMEM216,TSEN54,CLCN4,VCP,HSPG2,PLP1,RB1,RTTN,SNRPN,MAT2A,COL2A1,TAF15,SCN1A,SPAST,CDKN1C,NDUFAF5,,RTTN,MTRR,,POMT2,CDON,VPS16,WASHC5,ENTPD1,,CASK,,DDHD2,,CHCHD10,MED25,,GATA6,ATXN3,,VPS35L,,MMACHC,,,FAR1,METTL5,,C9ORF72,,,MADD,SCN2A,,,,SIN3B,,,,COG1,,,,,,CAMTA1,,,,,,,KNL1,PRICKLE2,PNPLA6,,TMEM216,DPM1,MTRR,,SRPX2,,TBCD,PCNA,PLA2G6,TBCK,IRF2BPL,DCTN1,ADAR,HCCS,GNAS,,,HTRA1,,,INPP5E,,HEY2,,HESX1,SIX3,ZIC2,DLL1,GTF2I,NF2,,PLG,,HTT,,MACF1,MACF1,,,DYRK1A,,CEP290,,,MAGEL2,,TSEN54,ACTB,TMEM216,SLC2A1,,ABCD1,SNRPN,,HBB,,,NCDN,,ELN,NDUFS4,VCP,RB1,DPM2,,,,PRICKLE2,,MAP2K2,,,MNX1,,,,,,,,,,,ZIC2,GLUD2,,DAB1,,,,HSPG2,SH2B1,SLC25A11,PUS3,ATXN3,,PSEN1,BRAF,,,
,CCDC88A,TBCK,RTEL1,TBCK,STUB1,RB1,MED27,CHCHD10,PRPH,MACF1,TBCK,ACTB,SETX,GNAS,UBTF,SCN1B,DCTN1,GPC3,TUBB2B,,TSEN54,POMGNT1,,GMPPB,ZNF423,SCO2,TARDBP,TGIF1,,CDKL5,,SEPSECS,,CEP41,PIGC,,SRPX2,,,B3GALNT2,,FA2H,,,MME,BRAF,,SQSTM1,,,MAPK8IP3,ENTPD1,,,,TSEN54,,,,PTEN,,,,,,MAPT,,,,,,,SASS6,KCNQ5,POLG,,TBCK,INPP5E,POMGNT1,,DPM2,,DNAJC3,SUMF1,VCP,RB1,L2HGDH,WASHC5,NDUFAF5,SMG8,CHEK2,,,ADAR,,,POMT2,,FOXC2,,SNRPN,ABCC6,ZIC2,SIX3,SIX3,POMGNT1,,CDKN1C,,ADAR,,EXOSC3,EXOSC3,,,BRAF,,CYP27A1,,,,,STUB1,TCTN3,CDH2,ND1,,DPM2,PLA2G6,,OTX2,,,CLCN4,,ITGA2B,ND4,VCP,XYLT1,AIMP1,,,,KCNQ5,,KIF1A,,,NSD2,,,,,,,,,,,ZIC2,ATXN3,,RNF113A,,,,CHCHD10,EXT2,SH2B3,PI4KA,TYROBP,,PMS2,GTF2I,,,
,STT3A,STUB1,DPM2,ARID2,MACF1,HYLS1,EIF4H,CDH2,DEAF1,SRPX2,NDN,NCF1,KANSL1,EP300,PCNA,SCO2,UBAP1,CDC42,ATP13A2,,STUB1,POMGNT1,,ELN,CEP120,PANK2,ELN,CEP41,,SCN1B,,SUMF1,,VCP,PTEN,,DPM2,,,SEMA6B,,ALDH18A1,,,ATXN8OS,KIF14,,TMEM106B,,,SATB1,ABCA2,,,,TSEN34,,,,MICU1,,,,,,RNU4ATAC,,,,,,,FIG4,MBD5,CCT5,,TSEN54,FA2H,POMGNT1,,STT3A,,RARS2,L2HGDH,MED27,HYLS1,ALDH18A1,TARDBP,NUP62,CLIP1,ZSWIM6,,,LDLR,,,GMPPB,,SMAD2,,FGFR1,EBP,DLL1,DLL1,CP,POLG,,KRAS,,OPHN1,,RTEL1,RTEL1,,,SRPX2,,,,,,,POMGNT1,PANK2,KIF7,ND4,,TBX20,CHCHD10,,SNRPN,,,RB1,,TGFBR3,SDHA,PRPH,TXNRD2,DNM1L,,,,MBD5,,FBXW11,,,LETM1,,,,,,,,,,,DLL1,SNCAIP,,,,,,CDH2,LEMD3,KRIT1,RTTN,CHMP2B,,APC,SIX3,,,
,DNM1L,RB1,CDKN1C,CDKN1C,CWF19L1,ABCD1,CYP27A1,MED27,DCTN1,GBA,HYLS1,ZNHIT3,INPP5E,DDR2,TREM2,TIMM8A,WASHC5,MPL,DCX,,MACF1,MACF1,,FUZ,C2CD3,SURF1,PDHB,CDH2,,GALC,,USP7,,TSC2,ZC3H14,,STT3A,,,MKS1,,MTHFR,,,SCYL1,CDK5RAP2,,CHMP2B,,,OPHN1,LARP7,,,,NT5C2,,,,PI4KA,,,,,,CYB5R3,,,,,,,STIL,ZMYND11,MMACHC,,STUB1,DOCK7,MACF1,,RAC3,,ZNHIT3,SNRPN,EIF4H,MACF1,MAN2B1,ELN,,EHMT1,IFT43,,,ELN,,,ELN,,KANSL1,,SOX3,PUS3,SIX3,ABCC6,NCF1,GSX2,,TMEM216,,ATP6,,DPM2,DPM2,,,OTX2,,,,,,,ATXN8OS,WHRN,FAM149B1,FDXR,,TCIRG1,VCP,,TGIF1,,,HYLS1,,CDH15,PET100,TARDBP,DPM2,FA2H,,,,ZMYND11,,NCAPG2,,,RASA1,,,,,,,,,,,SIX3,TBCE,,,,,,MED27,WASHC5,MYH11,SON,TFG,,AIFM1,FANCC,,,
,ITPR1,HYLS1,STT3A,GPC3,RTEL1,DPM2,ERCC3,HDAC4,ATXN10,HK1,CDKN1C,VCP,POMT2,FOXE1,C9ORF72,CHCHD10,VCP,CEP290,SCO2,,CACNA1A,TMX2,,BRAF,KIF7,NDUFAF3,RTN2,MED27,,GRIN2A,,PDHX,,TMEM67,WASHC4,,RAC3,,,TMEM216,,,,,XRCC4,DPM1,,VCP,,,KDM4B,CHMP2B,,,,SON,,,,LAMA1,,,,,,C9ORF72,,,,,,,CENPJ,CIC,POLG,,MACF1,POMGNT1,TMX2,,GPC3,,CACNA1G,PLA2G6,CYP27A1,SRPX2,EMC1,ATL1,,MED25,CDKN2A,,,TGFBR3,,,FUZ,,RASA1,,SNRPN,TGIF1,DLL1,SMC1A,VPS16,BAP1,,CDC42,,COASY,,CDKN1C,CDKN1C,,,CDON,,,,,,,TRAPPC12,SHPK,GLI3,STRADA,,OTX2,GABRA1,,PDE8B,,,ABCD1,,KIF1A,SPG11,TAF15,BBS4,BCAP31,,,,CIC,,CAMK2A,,,CTBP1,,,,,,,,,,,DLL1,SPG11,,,,,,HDAC4,CCM2,NPPA,SH2B1,SURF1,,ERBB2,TBC1D24,,,
,AP4B1,MACF1,GPC3,KRAS,DPM2,TBX20,EXOSC5,FANCF,WASHC5,KANSL1,RAC3,DOCK3,WASHC5,B2M,UCHL1,SCN2A,TARDBP,CEP120,TIMM8A,,DPM1,MFSD2A,,KIAA0586,GLUD2,FTL,BCL7B,FAM149B1,,MED17,,LIPT2,,MED27,NPRL2,,GPC3,,,TBCK,,,,,TMEM240,CSPP1,,VCP,,,KCNMA1,WDR45,,,,TSEN15,,,,POMT2,,,,,,ADARB1,,,,,,,RNU4ATAC,ZEB2,FA2H,,CWF19L1,VPS4A,MFSD2A,,COX7B,,COG5,CHCHD10,ERCC3,RAC3,LMNB1,WASHC5,,COX7B,GNAS,,,GGCX,,,BRAF,,TGFBR2,,LHX4,STAG2,ABCC6,PTCH1,SCO2,GTPBP3,,ASXL1,,ADAR,,STT3A,STT3A,,,SOX3,,,,,,,DOCK7,MYO7A,CTNNB1,ND5,,SNRPN,MED27,,PROP1,,,DPM2,,ZNF41,ATP6,CYLD,IL6ST,GFM2,,,,ZEB2,,PPP2R5D,,,CTBP1,,,,,,,,,,,SMC1A,FTL,,,,,,FANCF,EP300,PNP,FGFR1,VCP,,CHMP2B,NCF1,,,
,SDHA,SRPX2,ACD,INPP5E,CDKN1C,TCIRG1,MORC2,NDUFA10,TARDBP,CCDC88A,GPC3,NEK1,MNX1,B3GALT6,PCNA,COPB1,ATL1,KCNQ1OT1,TYROBP,,VLDLR,PPP1R15B,,TMEM270,TMEM107,PANK2,TMEM270,PAK1,,PIGQ,,PSAP,,EIF4H,PGAP1,,COX7B,,,ARID2,,,,,FA2H,ASPM,,CHMP2B,,,CYB5R3,PTCHD1,,,,THOC6,,,,POMT2,,,,,,CPA6,,,,,,,CDK6,CDH15,ALDH18A1,,RTEL1,GPHN,PPP1R15B,,CDC42,,COG5,VCP,EXOSC5,GPC3,GBA2,FUS,,SPECC1L,TP53,,,PDGFB,,,KIAA0586,,TGFBR2,,NDN,H19,SMC1A,TGIF1,FGF17,COASY,,DPH1,,NDUFAF5,,GPC3,GPC3,,,HESX1,,,,,,,SLC5A6,MAN2B1,BRAF,KDM1A,,HSPG2,EIF4H,,TRAPPC11,,,TBX20,,TSEN2,SUCLG1,ANG,PIK3R1,ALDH18A1,,,,CDH15,,HIVEP2,,,NSD2,,,,,,,,,,,TGIF1,LRRK2,,,,,,NDUFA10,DDR2,PNP,ALG9,GDAP2,,BRCA2,TGIF1,,,
,CDC42,RAC3,CDC42,TMEM216,GPC3,OTX2,SUCLA2,ERCC4,ELN,RAC3,COX7B,PYCR2,FUZ,IDS,PON1,ST3GAL5,WASHC5,CEP41,SURF1,,DNM1L,CRPPA,,GTF2I,ATXN3,C19ORF12,GTF2I,ERCC3,,RARS1,,CTBP1,,ERCC3,TUBB2A,,CDC42,,,CDKN1C,,,,,PIK3R5,WDR45B,,TREM2,,,PALS1,CLCN2,,,,LMNB1,,,,ARMC9,,,,,,COG1,,,,,,,CIT,SCN1A,MTHFR,,DPM2,KIAA0586,CRPPA,,TAF2,,TRAPPC6B,GABRA1,MORC2,COX7B,FAR1,RTN2,,PIGC,TP53,,,SMAD2,,,TMEM270,,MYH11,,LHX3,SHH,PTCH1,TGIF1,TGIF1,POMT1,,KIAA0586,,TUBB2B,,DOCK7,DOCK7,,,ZIC2,,,,,,,POMGNT1,ACTG1,GLI3,ZEB2,,CHCHD10,CYP27A1,,FOXL2,,,TCIRG1,,GDI1,NDUFA9,TREM2,RYR1,ATP8A2,,,,SCN1A,,KDM1A,,,CREBBP,,,,,,,,,,,TGIF1,WDR45,,,,,,ERCC4,RTN2,EIF4H,OTUD5,CHMP2B,,VCP,STAG2,,,
,PIK3R5,GPC3,PIK3R5,CDC42,TINF2,SNRPN,TTC26,PAH,PDHB,FRMPD4,CDC42,MED27,BRAF,APC,PLA2G6,SURF1,FUS,PIEZO2,NDUFAF3,,INPP5E,TSEN34,,FANCC,CEP41,IDH1,NCF1,SIX3,,ATP13A2,,LARGE1,,SIX3,HSD17B4,,TAF2,,,GPC3,,,,,LMX1B,KNL1,,GRN,,,AGO2,SUCLG1,,,,TSEN2,,,,FKRP,,,,,,,,,,,,,ANKLE2,TRPM3,,,CDKN1C,CDON,TSEN34,,ENTPD1,,SLC35A2,MED27,SUCLA2,DOCK7,CLN5,KPNA3,,RSPO2,,,,PRKAR1A,,,GTF2I,,FBN1,,VANGL2,TMEM231,TGIF1,STAG2,RANBP2,COX10,,USP9X,,PNPT1,,ACD,ACD,,,NODAL,,,,,,,TSEN54,MBTPS2,,TRNS2,,ATXN1,ERCC3,,DCAF17,,,OTX2,,ENG,GLB1,PON1,OTX2,ALG3,,,,TRPM3,,CLCN3,,,KDM1A,,,,,,,,,,,ERBB3,TBP,,,,,,PAH,FBLN1,APOB,SCN2A,POLG,,VCP,LIMK1,,,
,PCNA,COX7B,ATP5F1A,SRPX2,ACD,FLVCR1,ERCC2,GTPBP2,RTN2,DOCK7,TAF2,EIF4H,FXN,ARSL,SOD1,PCDH19,RTN2,DAG1,FTL,,SHH,VLDLR,,TBX1,C2CD3,MMUT,SPG11,KATNB1,,TBCD,,TREX1,,PNKP,TRAPPC9,,OTX2,,,KRAS,,,,,DAB1,SASS6,,PLA2G6,,,SLC12A2,TRIP12,,,,SEPSECS,,,,RAC1,,,,,,,,,,,,,DHCR7,SCN1B,,,GPC3,PTEN,VLDLR,,HSPG2,,SYNE1,EIF4H,TTC26,CDC42,PEX16,BCL7B,,KIAA0586,,,,COL5A1,,,FANCC,,TGFB2,,NDN,TBX1,TGIF1,SIX3,RFC2,SLC2A1,,CEP120,,AIFM1,,CDC42,CDC42,,,LHX4,,,,,,,TUBB2B,MYO5A,,KDM1A,,CDH2,EXOSC5,,YY1,,,DES,,CAMK2A,NDUFS7,SOD1,SNRPN,IRF2BPL,,,,SCN1B,,TTC26,,,NELFA,,,,,,,,,,,STAG2,C19ORF12,,,,,,GTPBP2,KPNA3,NKX2-5,PUF60,TBP,,CHMP2B,H19,,,
,SUMF1,DOCK7,PCNA,FIG4,CDC42,HSPG2,FH,ISCA2,BCL7B,AP4B1,TCIRG1,WFS1,GTF2I,COL2A1,WDR45,C9ORF72,,RAB11B,FOXP2,,FA2H,INPP5E,,TBC1D24,WDR45,PLA2G6,CHCHD10,PAH,,SCN2A,,PC,,EXOSC5,SARS1,,MPL,,,IFT140,,,,,CACNA2D2,KIAA0586,,MAPT,,,PSMD12,CDH2,,,,PPP1R12A,,,,B3GALNT2,,,,,,,,,,,,,MFSD2A,KIF1A,,,TINF2,APC2,INPP5E,,TGIF1,,FA2H,CYP27A1,ERCC2,NT5C2,CACNA1E,SPG7,,CDON,,,,SMARCAL1,,,TBX1,,SMAD3,,ZSWIM6,VANGL1,STAG2,FGFR1,SURF1,TRAF7,,C2CD3,,ATP13A2,,PIK3R5,PIK3R5,,,STIL,,,,,,,GPHN,USH1C,,TRNQ,,MED27,MTHFR,,GHSR,,,SNRPN,,AIFM1,PDHA1,CHCHD10,FLVCR1,L2HGDH,,,,KIF1A,,PPP3CA,,,HAAO,,,,,,,,,,,SIX3,PRKN,,,,,,ISCA2,PDCD10,BAP1,XPNPEP3,TREM2,,POLG,SHH,,,
,L2HGDH,CDC42,MPL,MPL,ATP5F1A,CHCHD10,CTSD,PRMT7,TMEM270,CDC42,SUMF1,ERCC3,FANCC,CREBBP,ATXN3,GABRA1,,TMEM67,TREM2,,DOCK7,WARS2,,BRIP1,TBP,,RFC2,RBM10,,GALC,,ARSA,,CTU2,UFSP2,,SNRPN,,,INPP5E,,,,,TRPC3,MKS1,,,,,MED13,TRIO,,,,NONO,,,,PI4KA,,,,,,,,,,,,,FDXR,DLL1,,,POMT2,TSEN2,WARS2,,CEP41,,FARS2,CCNF,FH,TAF2,NDUFA8,TMEM270,,ZC3H14,,,,MYH11,,,TBC1D24,,FOXE3,,OTX2,LOX,SIX3,STIL,STAG2,POMK,,TBC1D24,,CP,,ATP5F1A,ATP5F1A,,,CDON,,,,,,,ALG3,ADGRV1,,TRNW,,THRB,MORC2,,THRB,,,FLVCR1,,HIVEP2,NDUFAF5,TYROBP,MMADHC,USP7,,,,DLL1,,ODC1,,,CTNNB1,,,,,,,,,,,FGFR1,ATXN3,,,,,,PRMT7,TBX6,MCCC2,SHANK3,TBP,,TREM2,EIF4H,,,
,TBCD,NT5C2,SUMF1,CEP120,MPL,ATXN1,DSE,SRCAP,GTF2I,NT5C2,FANCC,EXOSC5,FLVCR1,EXTL3,SPTBN1,PLA2G6,,PCYT1A,NUP62,,NDUFV1,DYRK1A,,NCF1,OFD1,,C9ORF72,GTPBP2,,FMR1,,PSAP,,KATNB1,CNTNAP2,,ENTPD1,,,TMEM216,,,,,ITPR1,FIG4,,,,,DOCK3,SATB2,,,,RTTN,,,,POMT1,,,,,,,,,,,,,NCAPD3,SCN2A,,,ACD,TDGF1,DYRK1A,,RAB11B,,DNAJC19,ERCC3,CTSD,TGIF1,,GTF2I,,CTBP1,,,,TGFBR1,,,BRIP1,,TGFB2,,SOX3,CDON,FGFR1,SHH,TACR3,TERT,,EBP,,DCX,,PCNA,PCNA,,,SMARCB1,,,,,,,PPP2R1A,PDZD7,,COX3,,HDAC4,SUCLA2,,SOX3,,,HSPG2,,NMNAT1,ND6,CHMP2B,HSPG2,HACE1,,,,SCN2A,,VPS51,,,TRAF7,,,,,,,,,,,TUBB3,,,,,,,SRCAP,CREBBP,MTHFR,SON,TSC2,,APC,RUNX2,,,
,SCN2A,TAF2,L2HGDH,TBC1D24,CEP120,CDH2,TECPR2,FGFR1,L2HGDH,TAF2,SNRPN,MPLKIP,TBC1D24,TRPV4,ATXN2,RAB3GAP2,,FAM149B1,,,CDON,TSEN54,,KCNH1,TDGF1,,ATP6,ODC1,,UQCRC1,,CYP27A1,,ERCC2,DDX3X,,HSPG2,,,CDC42,,,,,SETX,STIL,,,,,SPG11,SYN1,,,,PIK3C2A,,,,IDH1,,,,,,,,,,,,,COPB2,ASH1L,,,CDC42,GMPPB,TSEN54,,CDH2,,TBP,EXOSC5,DSE,CEP41,,NCF1,,WASHC4,,,,ENG,,,NCF1,,PRKG1,,OCA2,ALG9,STIL,SHH,LIMK1,CP,,KCNQ1OT1,,SCO2,,MPL,MPL,,,TP63,,,,,,,CDON,COG7,,,,FANCF,TTC26,,SOX3,,,CHCHD10,,FTSJ1,NDUFA10,TFG,CHCHD10,ALDH18A1,,,,ASH1L,,GRIN2B,,,,,,,,,,,,,,STIL,,,,,,,FGFR1,FOXF1,LDLRAP1,FOXC2,YY1,,TSC2,AMER1,,,
,PLA2G6,L2HGDH,CEP120,EBP,KCNQ1OT1,MED27,POLR3A,ATP6,NCF1,CDH15,CEP120,ERCC2,NCF1,AKT1,OPTN,PNPO,,AHI1,,,SIX3,ASXL1,,RFC2,INPP5E,,LIMK1,PTCH1,,PIGP,,GMPPB,,FH,NDST1,,CHCHD10,,,SRPX2,,,,,CHP1,CENPJ,,,,,FBXW11,MAB21L1,,,,HSPA9,,,,POMT1,,,,,,,,,,,,,SLC35C1,PCDH19,,,ATP5F1A,VRK1,ASXL1,,MED27,,,MTHFR,TECPR2,PIEZO2,,METTL27,,PIEZO2,,,,SPTBN1,,,KCNH1,,FBN1,,PROP1,FOXH1,SHH,CDON,OFD1,SCP2,,ATXN3,,TIMM8A,,SUMF1,SUMF1,,,TDGF1,,,,,,,PTEN,USH1G,,,,NDUFA10,ERCC2,,CDKN1A,,,ATXN1,,L1CAM,NDUFAF2,CEP126,CHSY1,MAN2B1,,,,PCDH19,,SET,,,,,,,,,,,,,,SHH,,,,,,,ATP6,KRIT1,ODC1,EBP,MLH1,,APC,FANCF,,,
,ATXN3,TGIF1,PLA2G6,KCNQ1OT1,CEP41,THRB,HTT,TBCD,PLA2G6,TBCD,TGIF1,TRNH,CYP7B1,RMRP,NEFH,PUF60,,SYT2,,,TBCD,PDHB,,DACT1,FAM149B1,,EIF4H,TWNK,,ATP6AP2,,PAK1,,PTCH1,SIN3A,,TGIF1,,,FIG4,,,,,PRKCG,KIF14,,,,,WDFY3,ODC1,,,,SVBP,,,,LARGE1,,,,,,,,,,,,,ARHGEF9,NBEA,,,MPL,CEP290,PDHB,,HDAC4,,,MORC2,POLR3A,TMEM67,,ATP6,,DAG1,,,,FARSB,,,RFC2,,MFAP5,,TTC26,DLL1,SHH,COL11A1,STIL,SCO2,,C2CD3,,RANBP2,,L2HGDH,L2HGDH,,,KIAA0753,,,,,,,APC2,CDH23,,,,ERCC4,FH,,AIP,,,CDH2,,CDH2,GCDH,VCP,CDH2,DCX,,,,NBEA,,FANCI,,,,,,,,,,,,,,SHH,,,,,,,TBCD,NOTCH2,TRNH,PUS3,CDKN1A,,IDH1,ERCC4,,,
,ZNHIT3,CEP41,CEP41,CEP41,MAPK8IP3,HDAC4,ERBB4,MYCN,SPG11,SCN2A,CEP41,POLR3A,ARSL,HABP2,TBK1,TDP1,,GPC4,,,TSEN2,LAMB1,,PAX3,CC2D2A,,DNAL4,ISCA2,,VPS16,,ARSA,,TUBG1,ARHGAP31,,CEP41,,,MPL,,,,,CACNA1G,RNU4ATAC,,,,,RNF2,GRIK2,,,,DDB1,,,,,,,,,,,,,,,,,FIG4,CUX1,,,CEP290,SIX3,LAMB1,,TP53,,,SUCLA2,HTT,CDH2,,TBL2,,PGAP1,,,,MYH11,,,MTHFD1,,FBN1,,PROP1,HES7,CDON,GLI2,SHH,PDGFB,,DAG1,,ATXN3,,CEP120,CEP120,,,VANGL2,,,,,,,CLCN3,,,,,LDLRAP1,CTSD,,SIX3,,,MED27,,TRNS2,NDUFS2,TREM2,MED27,EMC1,,,,CUX1,,GRN,,,,,,,,,,,,,,CDON,,,,,,,MYCN,KDM1A,SMARCE1,FGFR2,APC,,MLH1,TBX1,,,
,PLD3,PIEZO2,PLD3,C2CD3,PIEZO2,CCNF,MYT1L,LAMA2,AIFM1,GPT2,TNNI3,GRN,CTBP1,COMP,LYST,NDUFS2,,LAMB1,,,SCO2,WDR73,,LIMK1,CEP290,,UBAP1,PRMT7,,COG2,,CLN5,,POLR3A,NAA20,,RAB11B,,,CEP290,,,,,RNU12,CDK6,,,,,WASF1,MAN1B1,,,,C2ORF69,,,,,,,,,,,,,,,,,MCPH1,KIRREL3,,,CEP120,WNT1,WDR73,,FAM149B1,,,TTC26,ERBB4,FAM149B1,,CLIP2,,LHX4,,,,PKD1,,,DACT1,,NF1,,OTX2,DDR2,COL11A1,DISP1,HESX1,SMO,,IGF2,,TYROBP,,PLA2G6,PLA2G6,,,GPR161,,,,,,,FKRP,,,,,PAH,DSE,,BAP1,,,THRB,,DOCK8,NDUFS4,ATXN2,HDAC4,FAM126A,,,,KIRREL3,,EEF1A2,,,,,,,,,,,,,,ZSWIM6,,,,,,,LAMA2,ABCA1,HELLPAR,PPP2R5D,NUP62,,APC,PUF60,,,
